commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_flag,weight_tonnes,price_usd_per_tonne,value_usd,n_hs_codes,n_monthly_obs
crude_steel,export,2016Q3,2016,3,12.831233793106843,5.485870734722516,4.649407142881142,trade_weighted_gdp,0,373709.409,241.2589250890389,90160730.311,10,24
crude_steel,export,2016Q4,2016,4,12.9590552189002,5.547305288840841,4.649407142881142,trade_weighted_gdp,0,424664.71,256.54530811613705,108945738.873,11,26
crude_steel,export,2017Q1,2017,1,12.867316328698006,5.645174508368107,4.696732880003459,trade_weighted_gdp,0,387440.02,282.92292433290703,109615663.462,12,25
crude_steel,export,2017Q2,2017,2,13.059588143428485,5.713092381762543,4.696732880003459,trade_weighted_gdp,0,469577.27,302.8060137280495,142190821.266,11,26
crude_steel,export,2017Q3,2017,3,13.075865681520348,5.717994812657354,4.696732880003459,trade_weighted_gdp,0,477283.38,304.2941440324195,145234537.578,12,28
crude_steel,export,2017Q4,2017,4,13.227845195704692,5.792806926548127,4.696732880003459,trade_weighted_gdp,0,555622.95,327.9322153629543,182206664.9,11,27
crude_steel,export,2018Q1,2018,1,13.013282259994911,5.764494370743314,4.741599284032133,trade_weighted_gdp,0,448328.84,318.7778198877413,142917290.208,13,29
crude_steel,export,2018Q2,2018,2,13.105624704203155,5.896465503281482,4.741599284032133,trade_weighted_gdp,0,491700.32,363.7495215947795,178855756.16799998,14,33
crude_steel,export,2018Q3,2018,3,13.16598615646326,5.895270332703029,4.741599284032133,trade_weighted_gdp,0,522294.12,363.3150385610315,189757308.348,12,31
crude_steel,export,2018Q4,2018,4,13.263720498978278,5.928485551297957,4.741599284032133,trade_weighted_gdp,0,575917.96,375.5852782573407,216306307.26,13,28
crude_steel,export,2019Q1,2019,1,12.931583332246621,5.774688229986522,4.778460450005732,trade_weighted_gdp,0,413157.16,322.04401539840194,133054790.797,13,28
crude_steel,export,2019Q2,2019,2,13.445620549868245,5.791736738115724,4.778460450005732,trade_weighted_gdp,0,690810.31,327.5814538234092,226296645.666,15,36
crude_steel,export,2019Q3,2019,3,13.119040482699672,5.775380226207203,4.778460450005732,trade_weighted_gdp,0,498341.31,322.2669457645404,160598931.922,11,31
crude_steel,export,2019Q4,2019,4,12.787981710019656,5.6438639931429355,4.778460450005732,trade_weighted_gdp,0,357890.27,282.55239237993254,101122751.998,11,29
crude_steel,export,2020Q1,2020,1,12.967766538062715,5.6578915417264195,4.774611394170627,trade_weighted_gdp,0,428380.26,286.5438394500251,122749724.445,11,26
crude_steel,export,2020Q2,2020,2,13.09570170067896,5.573435984672345,4.774611394170627,trade_weighted_gdp,0,486845.304,263.3373697058399,128204561.809,14,27
crude_steel,export,2020Q3,2020,3,13.084375093298288,5.588696044114564,4.774611394170627,trade_weighted_gdp,0,481362.11,267.38673179324394,128709841.402,14,28
crude_steel,export,2020Q4,2020,4,13.0252558188822,5.706875442637664,4.774611394170627,trade_weighted_gdp,0,453729.198,300.92932684266003,136540422.123,10,26
crude_steel,export,2021Q1,2021,1,12.79151715305518,5.986395296188548,4.84047083168027,trade_weighted_gdp,0,359157.81,397.9774304197923,142936702.339,12,31
crude_steel,export,2021Q2,2021,2,13.25622525466279,6.040758699853008,4.84047083168027,trade_weighted_gdp,0,571617.451,420.2117285516533,240200357.155,12,30
crude_steel,export,2021Q3,2021,3,13.103400203614962,6.147115249680818,4.84047083168027,trade_weighted_gdp,0,490607.748013,467.36720255980185,229293970.743,11,27
crude_steel,export,2021Q4,2021,4,13.275704328918655,6.178908841763665,4.84047083168027,trade_weighted_gdp,0,582861.183,482.4652231284375,281210250.709,13,27
crude_steel,export,2022Q1,2022,1,12.923332993724927,6.206601209093101,4.869022379495034,trade_weighted_gdp,0,409762.496385,496.0125402131365,203247336.716,14,29
crude_steel,export,2022Q2,2022,2,13.240350589548608,6.3557204326464385,4.869022379495034,trade_weighted_gdp,0,562614.861,575.7769998222639,323940696.722,12,31
crude_steel,export,2022Q3,2022,3,12.866843266195573,6.057550944228418,4.869022379495034,trade_weighted_gdp,0,387256.78,427.3276051461255,165485512.374,12,33
crude_steel,export,2022Q4,2022,4,13.088155126287388,6.052126241768982,4.869022379495034,trade_weighted_gdp,0,483185.118,425.0157562510028,205361288.33600003,15,35
crude_steel,export,2023Q1,2023,1,12.899675072449769,6.130713795788642,4.910528181425606,trade_weighted_gdp,0,400182.14,459.7642213468097,183989429.994,11,27
crude_steel,export,2023Q2,2023,2,13.056475252627997,6.140140938304302,4.910528181425606,trade_weighted_gdp,0,468117.8,464.1189783917639,217262355.103,14,33
crude_steel,export,2023Q3,2023,3,13.142555634667247,6.125674161458167,4.910528181425606,trade_weighted_gdp,0,510198.75,457.45300652343815,233391952.112,12,28
crude_steel,export,2023Q4,2023,4,12.782450504576891,6.090138206976619,4.910528181425606,trade_weighted_gdp,0,355916.17,441.4824228806463,157130733.074,12,25
crude_steel,export,2024Q1,2024,1,13.18629897306886,6.100941350478952,4.946731907456288,trade_weighted_gdp,0,533011.87,446.2776761162936,237871298.686,12,26
crude_steel,export,2024Q2,2024,2,13.392518063734563,6.135833826755819,4.946731907456288,trade_weighted_gdp,0,655083.55,462.1242649903207,302730004.051,12,28
crude_steel,export,2024Q3,2024,3,13.148566758453017,6.061454846888896,4.946731907456288,trade_weighted_gdp,0,513274.854,428.999111096138,220194456.114,11,26
crude_steel,export,2024Q4,2024,4,13.248771643693978,6.047807275790513,4.946731907456288,trade_weighted_gdp,0,567372.676,423.1840859675097,240103087.296,13,26
