commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_flag,weight_tonnes,price_usd_per_tonne,value_usd,n_hs_codes,n_monthly_obs
clinker,import,2010Q1,2010,1,5.741478339922201,11.015439730267973,10.551872695122077,construction_gva,1,311.52461,60805.75574109539,18942489.343,1,3
clinker,import,2010Q2,2010,2,13.119235089409788,4.017259925509786,10.580886376127934,construction_gva,0,498438.3,55.54868955896848,27687594.391,1,3
clinker,import,2010Q3,2010,3,6.438783812872713,11.014785184066017,10.557348017764696,construction_gva,1,625.645435,60765.96858730377,38017950.85,1,3
clinker,import,2010Q4,2010,4,5.8433166084762656,10.997263841600935,10.572418881836954,construction_gva,1,344.921415,59710.54050094281,20595444.12,1,3
clinker,import,2011Q1,2011,1,13.015844867084967,4.035372580203178,10.587593988443924,construction_gva,0,449479.204,56.56399093605229,25424337.621,1,3
clinker,import,2011Q2,2011,2,13.111720468034017,4.040836991388329,10.611474083292713,construction_gva,0,494706.763,56.87392587555954,28135915.769,1,3
clinker,import,2011Q3,2011,3,13.121541000344992,3.9774993093780537,10.68290416824825,construction_gva,0,499588.9805,53.38337187563327,26669744.331,1,3
clinker,import,2011Q4,2011,4,12.94199290001648,3.9835493920165224,10.667256277574845,construction_gva,0,417480.41,53.70732466943779,22421755.923,1,3
clinker,import,2012Q1,2012,1,12.994150854480175,4.087609478010821,10.705377024100308,construction_gva,0,439833.205,59.59725273811467,26212850.681,1,3
clinker,import,2012Q2,2012,2,12.668112145118572,4.080210211518965,10.714973170044157,construction_gva,0,317461.6,59.15790421581698,18780362.925,1,3
clinker,import,2012Q3,2012,3,13.301833678228519,4.051235660473944,10.722584331418851,construction_gva,0,598291.683,57.46842465132514,34382880.504,1,3
clinker,import,2012Q4,2012,4,13.01182280170496,4.076504506085905,10.737960669186508,construction_gva,0,447675.0,58.93908813313229,26385556.28,1,3
clinker,import,2013Q1,2013,1,12.752242187236323,4.069169785748777,10.714817688773783,construction_gva,0,345325.31275,58.50836794181692,20204420.458,1,3
clinker,import,2013Q2,2013,2,13.053414076396741,4.019062746802087,10.729853576882297,construction_gva,0,466687.0,55.648924244729336,25970629.509,1,3
clinker,import,2013Q3,2013,3,13.582403167055654,3.973379884390411,10.749527479199216,construction_gva,0,792068.508,53.16391540717586,42109463.156,1,3
clinker,import,2013Q4,2013,4,13.424432793878667,3.9963690535271517,10.76106807892895,construction_gva,0,676327.56,54.40026654244284,36792399.534,1,3
clinker,import,2014Q1,2014,1,13.564864763240978,3.9911824298974956,10.78549735043341,construction_gva,0,778298.0,54.118843283677975,42120587.49,1,3
clinker,import,2014Q2,2014,2,13.565839062900606,4.04392852181746,10.7915845500395,construction_gva,0,779056.665,57.05002541631551,44445202.539000005,1,3
clinker,import,2014Q3,2014,3,13.497407413163174,3.98580867930718,10.7553037612248,construction_gva,0,727527.74384,53.82880212003655,39161946.96,1,3
clinker,import,2014Q4,2014,4,13.625972630109143,3.99862036128733,10.759539838018519,construction_gva,0,827341.33702,54.5228762489714,45109029.334,1,3
clinker,import,2015Q1,2015,1,13.537148915049178,3.9395560687730202,10.739977214206728,construction_gva,0,757023.0,51.39578004367107,38907787.596,1,3
clinker,import,2015Q2,2015,2,13.762469168126747,3.9711612816837643,10.733217714882608,construction_gva,0,948340.76,53.04609654550755,50305775.513,1,3
clinker,import,2015Q3,2015,3,13.700992422902297,3.9195955396482653,10.736961733187352,construction_gva,0,891795.7655,50.38006391834566,44928727.668,1,3
clinker,import,2015Q4,2015,4,13.573900780571849,3.911175191350044,10.740540252898029,construction_gva,0,785362.584,49.95762726073541,39234851.236,1,3
clinker,import,2016Q1,2016,1,13.789502199810217,3.888691195233198,10.729634734557317,construction_gva,0,974326.946,48.84691359546983,47592864.145,1,3
clinker,import,2016Q2,2016,2,13.65466795793494,3.8421840596650854,10.713105797383161,construction_gva,0,851426.075,46.62719989871112,39699613.798,1,3
clinker,import,2016Q3,2016,3,13.51567149315835,3.8077034612640985,10.687548900946704,construction_gva,0,740937.454,45.04686810716954,33376911.766,1,3
clinker,import,2016Q4,2016,4,13.718234851978309,3.823707508941702,10.686749622538334,construction_gva,0,907305.822,45.7736001478011,41530653.908,1,3
clinker,import,2017Q1,2017,1,13.682080988727003,3.7689663061991507,10.700296306368244,construction_gva,0,875089.1,43.33524630006247,37922201.683,1,3
clinker,import,2017Q2,2017,2,13.667827268928454,3.77588758616113,10.715395068816916,construction_gva,0,862704.29959,43.63622203910524,37645156.371,1,3
clinker,import,2017Q3,2017,3,13.929074929780745,3.7918716612235377,10.74051860342465,construction_gva,0,1120264.0,44.33931083030429,49671733.708,1,3
clinker,import,2017Q4,2017,4,13.494070509736195,3.7709436380829726,10.740063856180486,construction_gva,0,725104.1,43.42101923709989,31484759.075,1,3
clinker,import,2018Q1,2018,1,13.707531318663028,3.833944107429427,10.736874822010519,construction_gva,0,897646.232,46.24457257901129,41511266.326000005,1,3
clinker,import,2018Q2,2018,2,13.95156092530639,3.821088932997634,10.758987398772785,construction_gva,0,1145739.6,45.653895296103926,52307475.735,1,3
clinker,import,2018Q3,2018,3,13.937560585493115,3.819236687012922,10.742702836729976,construction_gva,0,1129810.622,45.56941131856344,51484804.946,1,3
clinker,import,2018Q4,2018,4,13.817052288886156,3.812230925399159,10.737352740034952,construction_gva,0,1001542.92,45.25127856827144,45321097.671,1,3
clinker,import,2019Q1,2019,1,13.634818388597354,3.9006279432278,10.738720061275421,construction_gva,0,834692.263,49.43348078092824,41261743.941,1,3
clinker,import,2019Q2,2019,2,13.908440995699982,3.8857148840698787,10.726719568158678,construction_gva,0,1097385.396,48.70174612019349,53444584.95199999,1,3
clinker,import,2019Q3,2019,3,13.930040604383663,3.9163994987113777,10.730662877319089,construction_gva,0,1121346.333,50.219304205813096,56313232.617,1,3
clinker,import,2019Q4,2019,4,13.695689321587286,3.9635862333830247,10.71103427340457,construction_gva,0,887079.0,52.64578789487746,46700972.88,1,3
clinker,import,2020Q1,2020,1,13.67306676764755,3.8779219389884676,10.710253554880847,construction_gva,0,867236.3,48.32369108165791,41908059.056,1,3
clinker,import,2020Q2,2020,2,13.468108346195077,3.923851748758978,10.632412024471595,construction_gva,0,706521.1,50.59494897887692,35746399.007,1,3
clinker,import,2020Q3,2020,3,13.877851353370849,3.8785908275602043,10.662890528873138,construction_gva,0,1064325.0,48.356025059075,51466526.371,1,3
clinker,import,2020Q4,2020,4,13.78040420560073,3.9310348941342705,10.669211175914377,construction_gva,0,965502.7273,50.95968827202712,49201718.009,1,3
clinker,import,2021Q1,2021,1,13.733700268204204,3.9273035359766757,10.713039040966176,construction_gva,0,921446.75,50.769893739383214,46781753.58400001,1,3
clinker,import,2021Q2,2021,2,13.828658422540542,3.891481594887365,10.726895156930228,construction_gva,0,1013234.6778,48.98340635237979,49631685.953,1,3
clinker,import,2021Q3,2021,3,13.87049407509672,3.903092615852587,10.704771391700652,construction_gva,0,1056523.2,49.5554683957721,52356502.047000006,1,3
clinker,import,2021Q4,2021,4,13.918195585694102,3.940558680744729,10.72535770879079,construction_gva,0,1108142.32,51.44733590898325,57010970.172000006,1,3
clinker,import,2022Q1,2022,1,13.88561070952365,4.043156668315116,10.736548837807,construction_gva,0,1072615.6,57.006008144017294,61145533.629,1,3
clinker,import,2022Q2,2022,2,13.96427559837861,3.988293506185906,10.738112593745406,construction_gva,0,1160400.31,53.96272369144748,62618361.3,1,3
clinker,import,2022Q3,2022,3,13.946400038811138,4.011116875905181,10.74218424297173,construction_gva,0,1139841.8,55.2084971826792,62928952.804,1,3
clinker,import,2022Q4,2022,4,13.97816756192933,4.084467283212122,10.74343705115356,construction_gva,0,1176633.04,59.41028046603213,69904098.912,1,3
clinker,import,2023Q1,2023,1,13.817681539677185,4.0846285050638365,10.756348481750502,construction_gva,0,1002173.34,59.41985947361162,59548999.031,1,3
clinker,import,2023Q2,2023,2,14.044662614006278,4.094207005595606,10.764286715905591,construction_gva,0,1257533.24,59.99174717003902,75441616.192,1,3
clinker,import,2023Q3,2023,3,13.800540280436024,4.054527169698793,10.761216533412018,construction_gva,0,985141.22,57.65789415044475,56801168.186,1,3
