commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_currency,price_flag,weight_tonnes,price_usd_per_tonne,price_aud_per_tonne,value_usd,n_hs_codes,n_monthly_obs
long_steel,import,2011Q1,2011,1,11.796386556603235,7.09057260323871,10.587593988443924,construction_gva,AUD,0,132771.722,1217.1075110406414,1200.5950684507425,161597460.1,43,121
long_steel,import,2011Q2,2011,2,12.235367495463644,7.02974303560119,10.611474083292713,construction_gva,AUD,0,205945.633,1218.0879463173662,1129.740269855149,250859893.154,42,120
long_steel,import,2011Q3,2011,3,10.955745557866734,6.970187061733768,10.68290416824825,construction_gva,AUD,0,57282.22,1112.3783006664198,1064.4218445117735,63719498.542,35,35
long_steel,import,2012Q1,2012,1,12.194887165644397,6.9857235029947145,10.705377024100308,construction_gva,AUD,0,197775.369,1147.6421823740852,1081.0883054758856,226975356.099,42,120
long_steel,import,2012Q2,2012,2,12.182514990132157,7.021239516020326,10.714973170044157,construction_gva,AUD,0,195343.532,1133.0199054402271,1120.174231489581,221328110.155,42,121
long_steel,import,2012Q3,2012,3,10.60542634834307,6.85733862451082,10.722584331418851,construction_gva,AUD,0,40353.215,991.6682436331284,950.8331730634465,40017001.844,23,23
long_steel,import,2013Q1,2013,1,11.932666222707734,6.957887998884368,10.714817688773783,construction_gva,AUD,0,152156.705,1089.744147745576,1051.4106302324083,165811878.814,41,120
long_steel,import,2013Q2,2013,2,11.891611985854928,6.961011715290843,10.729853576882297,construction_gva,AUD,0,146036.517,1027.622189626722,1054.7000738377296,150070365.365,41,120
long_steel,import,2013Q3,2013,3,10.702896295189609,6.877133121626954,10.749527479199216,construction_gva,AUD,0,44484.509,882.0796608320438,969.8419515029804,39238880.611,30,30
long_steel,import,2014Q1,2014,1,11.918266445374869,6.9660263600434105,10.78549735043341,construction_gva,AUD,0,149981.382,951.1479083183804,1060.002303316038,142654477.776,39,117
long_steel,import,2014Q2,2014,2,12.020255893652111,6.921298006836989,10.7915845500395,construction_gva,AUD,0,166085.151,946.9029286730154,1013.6348459675091,157266515.891,40,116
long_steel,import,2014Q3,2014,3,10.651047797187404,6.8133610072013635,10.7553037612248,construction_gva,AUD,0,42236.827,831.0490251078755,909.9239341776288,35100873.901999995,26,26
long_steel,import,2015Q1,2015,1,11.982174071758228,7.028100682871605,10.739977214206728,construction_gva,AUD,0,159879.242,872.4191536822523,1127.8863606423738,139481712.997,40,118
long_steel,import,2015Q2,2015,2,11.979429258178401,6.960799230807362,10.733217714882608,construction_gva,AUD,0,159441.005,819.5343233505082,1054.4759902452993,130667376.147,41,121
long_steel,import,2015Q3,2015,3,10.782594932825742,6.834641184342456,10.736961733187352,construction_gva,AUD,0,48174.973,664.5070076946384,929.4947736043937,32012607.154,29,29
long_steel,import,2016Q1,2016,1,11.885370026307346,6.766311516023181,10.729634734557317,construction_gva,AUD,0,145127.802,632.8817828854047,868.103993812113,91848742.076,40,93
long_steel,import,2016Q2,2016,2,11.886313728026334,6.838802222616451,10.713105797383161,construction_gva,AUD,0,145264.824,694.1639668664727,933.3704948529715,100837606.474,41,118
long_steel,import,2016Q3,2016,3,10.733168492229225,6.8693468927563845,10.687548900946704,construction_gva,AUD,0,45851.743,727.0292651252101,962.3198624561584,33335559.018,37,37
long_steel,import,2017Q1,2017,1,11.391597544981597,7.066372850548932,10.700296306368244,construction_gva,AUD,0,88574.345898,894.4649320271067,1171.8896970337503,79226646.283,38,111
long_steel,import,2017Q2,2017,2,11.215562332770428,7.257288864345444,10.715395068816916,construction_gva,AUD,0,74277.423814,1069.1161354068447,1418.4058290479738,79411192.296,37,111
long_steel,import,2017Q3,2017,3,10.590557282926191,7.070857251003681,10.74051860342465,construction_gva,AUD,0,39757.639207,930.8405488393314,1177.1567206189409,37008022.7,38,48
long_steel,import,2018Q1,2018,1,11.68019361466138,7.1601240306884595,10.736874822010519,construction_gva,AUD,0,118207.119484,1009.0197365577826,1287.070559253953,119273316.561,39,116
long_steel,import,2018Q2,2018,2,11.698490965443174,7.2635406527166255,10.758987398772785,construction_gva,AUD,0,120389.905315,1071.533306704304,1427.3011790657592,129001793.336,40,114
long_steel,import,2018Q3,2018,3,10.139919889756907,7.485503777614791,10.742702836729976,construction_gva,AUD,0,25334.436856,1301.447981354727,1782.0216863307082,32971451.705,36,39
long_steel,import,2019Q1,2019,1,10.726258631862866,7.734049012497961,10.738720061275421,construction_gva,AUD,0,45536.005964,1637.3607620296118,2284.834821423183,74558869.425,35,101
long_steel,import,2019Q2,2019,2,10.456599829069022,7.805918113149241,10.726719568158678,construction_gva,AUD,0,34773.115673,1715.844387200765,2455.0885606174324,59665255.353,36,100
long_steel,import,2019Q3,2019,3,9.85716549101655,7.753982091202674,10.730662877319089,construction_gva,AUD,0,19094.688589,1581.7374055211935,2330.835558801635,30202783.188,34,56
long_steel,import,2020Q1,2020,1,10.14411139048208,8.013596158725777,10.710253554880847,construction_gva,AUD,0,25440.849024,1953.960596995208,3021.7643412178622,49710416.547,33,92
long_steel,import,2020Q2,2020,2,10.208868269434243,7.938756006901233,10.632412024471595,construction_gva,AUD,0,27142.831828,1876.8322245009344,2803.870342523678,50942541.439,33,93
long_steel,import,2020Q3,2020,3,10.07262650849013,7.823107278761208,10.662890528873138,construction_gva,AUD,0,23685.693818,1804.2048851667716,2497.6542709401265,42733844.495,33,67
long_steel,import,2021Q1,2021,1,11.759760449165034,7.158059774354141,10.713039040966176,construction_gva,AUD,0,127996.788042,987.8125338935214,1284.4164560164706,126436831.526,37,109
long_steel,import,2021Q2,2021,2,11.991523579729577,7.175908644596932,10.726895156930228,construction_gva,AUD,0,161381.043862,1003.067360293092,1307.5476574886643,161876057.668,37,108
long_steel,import,2021Q3,2021,3,11.371906007687521,7.224187835136312,10.704771391700652,construction_gva,AUD,0,86847.24134200001,1002.626019036136,1372.2236910721901,87075303.851,37,45
