commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_currency,price_flag,weight_tonnes,price_usd_per_tonne,price_aud_per_tonne,value_usd,n_hs_codes,n_monthly_obs
flat_steel,import,2014Q4,2014,4,11.039762353813869,7.2668652267517375,13.161514857391818,final_demand,AUD,0,62302.844,1216.13004944044,1432.0542440863571,75768360.75400001,32,83
flat_steel,import,2015Q1,2015,1,11.076042736638309,7.331303575211894,13.165231277631504,final_demand,AUD,0,64604.719,1181.420588099764,1527.3715184675264,76325345.115,31,82
flat_steel,import,2015Q2,2015,2,10.851184989876975,7.426689741123343,13.167390278898885,final_demand,AUD,0,51595.255,1305.872646486581,1680.2363400821841,67376832.193,28,80
flat_steel,import,2015Q3,2015,3,10.73704046819222,7.449282859972197,13.170696294194967,final_demand,AUD,0,46029.624,1228.6694311472106,1718.630204820382,56555191.936,32,86
flat_steel,import,2015Q4,2015,4,10.878504182438087,7.188226775879369,13.173457551968843,final_demand,AUD,0,53024.226,952.7061487705638,1323.7538110337537,50516506.144,31,82
flat_steel,import,2016Q1,2016,1,10.925755082127305,7.022954351456827,13.181874909377813,final_demand,AUD,0,55589.804,818.0524736334744,1122.096793924758,45475376.671,30,72
flat_steel,import,2016Q2,2016,2,10.71753780747672,7.130531488180924,13.185576645782255,final_demand,AUD,0,45140.621,929.305433724538,1249.540906683039,41949424.377,31,81
flat_steel,import,2016Q3,2016,3,10.725174858796368,7.22891792612976,13.187476733292742,final_demand,AUD,0,45486.682,1041.6255125181476,1378.7298091290154,47380088.451000005,31,82
flat_steel,import,2016Q4,2016,4,10.701468149861682,7.2273476967686365,13.198488884393813,final_demand,AUD,0,44421.024,1023.8519066107076,1376.5665859244345,45480550.116,30,80
flat_steel,import,2017Q1,2017,1,10.359253746288843,7.517584151073211,13.205531043459233,final_demand,AUD,0,31547.63,1404.5004946171869,1840.1164765516019,44308661.939,29,76
flat_steel,import,2017Q2,2017,2,10.36000914366091,7.557508632061343,13.212609849160653,final_demand,AUD,0,31571.47,1443.4730256145815,1915.0684250276533,45572565.324,28,74
flat_steel,import,2017Q3,2017,3,10.41679250023687,7.471861396915532,13.223304943871861,final_demand,AUD,0,33416.08,1390.0460287981116,1757.87574661383,46449889.302,29,76
flat_steel,import,2017Q4,2017,4,10.243397800987433,7.480985717582813,13.231874069155236,final_demand,AUD,0,28096.43,1363.3082810876683,1773.9885660982213,38304095.688,27,69
flat_steel,import,2018Q1,2018,1,10.494099666539386,7.578511833481787,13.241606679685574,final_demand,AUD,0,36101.86,1533.2154086797743,1955.7163670933298,55351928.034,28,70
flat_steel,import,2018Q2,2018,2,10.544362275273906,7.569171911577148,13.244094165975476,final_demand,AUD,0,37962.81,1454.5868064824497,1937.5351666215813,55220202.563,29,74
flat_steel,import,2018Q3,2018,3,10.519257075187229,7.69315756813954,13.248620627487137,final_demand,AUD,0,37021.61,1601.8052379677706,2193.289099703685,59301408.816,28,73
flat_steel,import,2018Q4,2018,4,10.302474053046518,7.650959308089846,13.249549179286253,final_demand,AUD,0,29806.27,1503.6441300102294,2102.661722619837,44818022.923,27,63
flat_steel,import,2019Q1,2019,1,9.581755917455585,7.91205165258564,13.252687883460384,final_demand,AUD,0,14497.854,1956.3652634382995,2729.9857068675287,28363097.96,24,58
flat_steel,import,2019Q2,2019,2,9.796692619704821,7.906729816937665,13.256152736752576,final_demand,AUD,0,17974.199,1897.841176510842,2715.4957623644464,34112174.977,25,61
flat_steel,import,2019Q3,2019,3,9.884958596775881,7.893648935605676,13.26153906100687,final_demand,AUD,0,19632.833,1818.8250415515683,2680.2059983467047,35708688.297,22,55
flat_steel,import,2019Q4,2019,4,9.675311609955143,7.999792289693055,13.26586267498502,final_demand,AUD,0,15919.684,2056.9372496338497,2980.3388756433837,32745791.022,25,53
flat_steel,import,2020Q1,2020,1,9.94811396507216,7.867344423964362,13.26269906819786,final_demand,AUD,0,20912.743,1688.1050933873191,2610.6236652215152,35302907.975,25,59
