commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_flag,weight_tonnes,price_usd_per_tonne,value_usd,n_hs_codes,n_monthly_obs
cement,export,2016Q2,2016,2,7.581052241113463,5.937340826515423,4.649407142881142,trade_weighted_gdp,0,1960.691,378.92595875637727,742956.7170000001,4,11
cement,export,2016Q3,2016,3,7.994937162093362,6.230105691082291,4.649407142881142,trade_weighted_gdp,0,2965.90402,507.8091515584514,1506113.204,4,12
cement,export,2016Q4,2016,4,7.758901755365371,5.8302444199717245,4.649407142881142,trade_weighted_gdp,0,2342.3307400000003,340.4418796979968,797427.48,4,12
cement,export,2017Q1,2017,1,7.274482491548503,5.7294587710318465,4.696732880003459,trade_weighted_gdp,0,1443.004232,307.8026315864609,444160.5,4,11
cement,export,2017Q2,2017,2,8.340762759182159,5.228496292113528,4.696732880003459,trade_weighted_gdp,0,4191.2854640000005,186.512132784664,781725.591,4,10
cement,export,2017Q3,2017,3,8.354576904473499,5.368746887247825,4.696732880003459,trade_weighted_gdp,0,4249.586251,214.593788933077,911934.815,4,12
cement,export,2017Q4,2017,4,8.109817349017405,5.6140460012614275,4.696732880003459,trade_weighted_gdp,0,3326.9703,274.25161865737124,912426.99,4,11
cement,export,2018Q1,2018,1,7.966316843679936,5.436294552445691,4.741599284032133,trade_weighted_gdp,0,2882.222116,229.58987210824665,661729.007,4,11
cement,export,2018Q2,2018,2,8.163788104805256,5.4069506342560585,4.741599284032133,trade_weighted_gdp,0,3511.463232,222.9506918556281,782883.157,4,12
cement,export,2018Q3,2018,3,8.548295724210837,5.443384075475927,4.741599284032133,trade_weighted_gdp,0,5157.956352,231.22333820012904,1192639.886,4,11
cement,export,2018Q4,2018,4,9.244649089082102,5.37305305782706,4.741599284032133,trade_weighted_gdp,0,10349.0405,215.5198588700083,2230423.748,4,11
cement,export,2019Q1,2019,1,7.6634055427681655,5.99952888594656,4.778460450005732,trade_weighted_gdp,0,2128.995482,403.2387772817266,858493.535,4,10
cement,export,2019Q2,2019,2,8.113400583898898,5.637114100358061,4.778460450005732,trade_weighted_gdp,0,3338.913,280.6516162595432,937071.33,4,11
cement,export,2019Q3,2019,3,8.002659333975867,5.155329385589928,4.778460450005732,trade_weighted_gdp,0,2988.8959,173.35289730231153,518133.764,4,9
cement,export,2019Q4,2019,4,7.8958742721570285,5.301501215116734,4.778460450005732,trade_weighted_gdp,0,2686.177,200.6377844795782,538948.602,4,10
cement,export,2020Q1,2020,1,7.96606471612972,5.283119234637554,4.774611394170627,trade_weighted_gdp,0,2881.49552,196.9833553654111,567606.656,4,10
cement,export,2020Q2,2020,2,6.9244176868284635,5.615822831600779,4.774611394170627,trade_weighted_gdp,0,1016.802,274.7393504340078,279355.521,4,8
cement,export,2020Q3,2020,3,6.640714671446348,5.666204269463942,4.774611394170627,trade_weighted_gdp,0,765.64198,288.9357281584795,221221.323,4,8
cement,export,2020Q4,2020,4,7.1144542279580225,5.915881988234088,4.774611394170627,trade_weighted_gdp,0,1229.61234,370.8812714094916,456040.188,4,10
cement,export,2021Q1,2021,1,7.070693061748633,5.452030432502023,4.84047083168027,trade_weighted_gdp,0,1176.96346,233.2312457686664,274504.654,4,10
cement,export,2021Q2,2021,2,6.9522409540214145,6.005282333840979,4.84047083168027,trade_weighted_gdp,0,1045.49,405.5654774316349,424014.651,4,10
cement,export,2021Q3,2021,3,8.323848704740387,5.482955303983583,4.84047083168027,trade_weighted_gdp,0,4120.99,240.55657572573585,991331.243,4,11
cement,export,2021Q4,2021,4,7.063320386606042,5.794554891790024,4.84047083168027,trade_weighted_gdp,0,1168.318,328.5059307483065,383799.392,4,10
cement,export,2022Q1,2022,1,8.657640371484153,5.455247538202775,4.869022379495034,trade_weighted_gdp,0,5753.941467000001,233.98278357912253,1346323.241,3,9
cement,export,2022Q2,2022,2,7.178237305083969,5.6669664812038585,4.869022379495034,trade_weighted_gdp,0,1310.59604,289.15604231491494,378966.764,4,10
cement,export,2022Q3,2022,3,8.096543986163033,5.424517560509582,4.869022379495034,trade_weighted_gdp,0,3283.102,226.90185349099724,744941.929,4,10
cement,export,2022Q4,2022,4,7.75670953535919,5.663566935655848,4.869022379495034,trade_weighted_gdp,0,2337.20146,288.17471216195463,673522.358,4,11
cement,export,2023Q1,2023,1,7.456461718639864,5.504761127075087,4.910528181425606,trade_weighted_gdp,0,1731.0123999999998,245.85971943355236,425586.223,4,12
cement,export,2023Q2,2023,2,7.640109331253417,5.729592055167679,4.910528181425606,trade_weighted_gdp,0,2079.97121,307.8436595283451,640305.949,4,9
cement,export,2023Q3,2023,3,7.848616469644728,5.804209102682272,4.910528181425606,trade_weighted_gdp,0,2562.187,331.6927546662285,849858.8640000001,4,10
cement,export,2023Q4,2023,4,7.900362918657153,5.687440098820915,4.910528181425606,trade_weighted_gdp,0,2698.2614,295.137130894731,796357.128,3,9
cement,export,2024Q1,2024,1,7.151316170578563,5.609352981629437,4.946731907456288,trade_weighted_gdp,0,1275.784,272.96756582619,348247.65300000005,3,9
cement,export,2024Q2,2024,2,7.792275160038282,5.813197931691918,4.946731907456288,trade_weighted_gdp,0,2421.82135,334.687724592072,810553.877,4,9
cement,export,2024Q3,2024,3,7.124745537561311,5.841070948058288,4.946731907456288,trade_weighted_gdp,0,1242.332,344.1477076981032,427545.71,4,12
cement,export,2024Q4,2024,4,7.7886010881063,5.713392881592428,4.946731907456288,trade_weighted_gdp,0,2412.93973,302.8970205567463,730872.255,4,8
